liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment
Viscosity_std_817,rLine1000,1000.0,20.0,15.0,False,10,10,0,0.8466,179.99374198913574,0.823400739024516,-2.7402859645031854,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,500.0,20.0,15.0,False,10,10,0,0.8466,121.70340371131896,0.4056460594543082,-4.170550565956,Incomplete aspiration and dispense,Blowout before
Viscosity_std_817,rLine1000,500.0,20.0,15.0,False,10,10,0,0.8466,121.70298290252686,0.4080794403921605,-3.595690906647655,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,300.0,20.0,15.0,False,10,10,0,0.8466,98.32765007019044,0.2391561756465232,-5.836610895927538,Incomplete aspiration and dispense,Blowout before
Viscosity_std_817,rLine1000,300.0,20.0,15.0,False,10,10,0,0.8466,98.43529963493349,0.2338522794706057,-7.924923430740321,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,1000.0,20.0,15.0,False,10,10,0,0.8466,180.131840467453,0.7810278541905376,-7.745351501235821,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,500.0,20.0,15.0,False,10,10,0,0.8466,121.7861738204956,0.4054566345908825,-4.2153001202734375,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,300.0,20.0,15.0,False,10,10,0,0.8466,98.45824146270752,0.2473597293471869,-2.606611013785768,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,1000.0,20.0,10.0,False,10,10,0,0.8466,212.9539601802826,0.7961381298345664,-5.960532738652678,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,1000.0,20.0,10.0,False,10,10,0,0.8466,244.10662198066711,0.8316188638685202,-1.7695648631561276,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,500.0,20.0,10.0,False,10,10,0,0.8466,138.16039299964905,0.4075403080885645,-3.723055022781833,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,500.0,20.0,10.0,False,10,10,0,0.8466,138.48729467391968,0.4033438188065198,-4.714429764583071,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,300.0,20.0,10.0,False,10,10,0,0.8466,108.22174549102785,0.2299180707686889,-9.473946464804769,Incomplete Dispense,Blowout before
Viscosity_std_817,rLine1000,300.0,20.0,10.0,False,10,10,0,0.8466,108.2601399421692,0.2369413618587775,-6.708653492882326,Incomplete Dispense,No blowout before
Viscosity_std_817,rLine1000,1000.0,20.0,5.0,False,10,10,0,0.8466,313.3581986427307,0.8283840700469443,-2.151657211558678,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,1000.0,20.0,5.0,False,10,10,0,0.8466,313.4939196109772,0.8193062477458544,-3.223925378472201,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,500.0,20.0,5.0,False,10,10,0,0.8466,188.52649354934687,0.4033729610932007,-4.707545217765002,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,500.0,20.0,5.0,False,10,10,0,0.8466,188.4513583183289,0.4087788552725013,-3.430461783014107,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,300.0,20.0,5.0,False,10,10,0,0.8466,138.57186198234558,0.2424929674714824,-4.522809878146951,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,300.0,20.0,5.0,False,10,10,0,0.8466,138.24770092964172,0.2476365810706551,-2.497605689166418,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,1000.0,15.0,5.0,False,10,10,0,0.8466,330.01776123046875,0.823021889297665,-2.785035518820584,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,1000.0,15.0,5.0,False,10,10,0,0.8466,331.79401659965515,0.8329739801991806,-1.6094991496361275,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,500.0,15.0,5.0,False,10,10,0,0.8466,196.8165526390076,0.4071031737883515,-3.826323225052793,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,500.0,15.0,5.0,False,10,10,0,0.8466,196.92640662193295,0.4125382102543329,-2.542355243483829,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,300.0,15.0,5.0,False,10,10,0,0.8466,145.00576186180115,0.2405695765505456,-5.280110028133856,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,300.0,15.0,5.0,False,10,10,0,0.8466,143.2250418663025,0.2427698191949506,-4.413804553527591,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,1000.0,10.0,5.0,False,10,10,0,0.8466,363.3559114933014,0.823240456447771,-2.7592184682528966,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,300.0,10.0,5.0,False,10,10,0,0.8466,153.47784900665283,0.2436003743653552,-4.086788579669574,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,300.0,10.0,5.0,False,10,10,0,0.8466,153.6106915473938,0.244197791242313,-3.851566563385704,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,500.0,10.0,5.0,False,10,10,0,0.8466,213.4162664413452,0.4070886026450111,-3.829765498461821,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,500.0,10.0,5.0,False,10,10,0,0.8466,213.3561742305756,0.4156855772158664,-1.7988241871328952,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,1000.0,10.0,5.0,False,10,10,0,0.8466,387.6405606269837,0.8225993261407925,-2.8349484832515435,Complete Transfer,No blowout before
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,92.60476493835449,0.6253060453113325,-26.139139462398713,Incomplete aspiration and dispense,Blowout before
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,92.86123895645142,0.7196979118706559,-14.989615890543837,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,500.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,78.08800458908081,0.35794013615773135,-15.440553707127016,Incomplete aspiration and dispense,Blowout before
Viscosity_std_817,rLine1000,500.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,78.03982043266296,0.37632891905335747,-11.096404664928547,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,300.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,72.74260401725769,0.20895019550180585,-17.72966552413347,Incomplete aspiration and dispense,Blowout before
Viscosity_std_817,rLine1000,300.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,72.25801062583923,0.20934361637199778,-17.574763220726933,Incomplete aspiration and dispense,No blowout before
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,262.7739465236664,0.7839857962886455,-7.395960750219054,Incomplete aspiration,Blowout before
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,262.8603205680847,0.7832863814083048,-7.4785753120358205,Incomplete aspiration,No Blowout before
Viscosity_std_817,rLine1000,500.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,164.87915205955505,0.3851590319176596,-9.010386979055141,Incomplete aspiration,Blowout before
Viscosity_std_817,rLine1000,500.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,163.05035185813904,0.3953296899692818,-6.607680139550721,Incomplete aspiration,No blowout before
Viscosity_std_817,rLine1000,300.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,123.14383578300476,0.22438103629932446,-11.65405295719174,Incomplete aspiration,Blowout before
Viscosity_std_817,rLine1000,300.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,123.0599045753479,0.21562377915172432,-15.10206348857222,Incomplete aspiration,No blowout before
Viscosity_std_817,rLine1000,1000.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,262.6889684200287,0.616942209033924,-27.127071930790926,Incomplete dispense,Blowout before
Viscosity_std_817,rLine1000,1000.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,262.7266273498535,0.7616045201177407,-10.039626728355694,Incomplete dispense,No blowout before
Viscosity_std_817,rLine1000,500.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,163.1506040096283,0.3304006752443133,-21.94645045019766,Incomplete dispense,Blowout before
Viscosity_std_817,rLine1000,300.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,123.38932704925537,0.226654134660432,-10.759061870843393,Incomplete dispense,Blowout before
Viscosity_std_817,rLine1000,1000.0,5.4163119,5.4163119,False,10,10,0,0.8466,432.7408103942871,0.827874080030029,-2.211896996216746,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,500.0,5.4163119,5.4163119,False,10,10,0,0.8466,248.1466178894043,0.4140681803050782,-2.1809165355355105,Complete Transfer,Blowout before
Viscosity_std_817,rLine1000,300.0,5.4163119,5.4163119,False,10,10,0,0.8466,174.32968735694885,0.2414438451509712,-4.935882687230822,Complete Transfer,Blowout before
